time,a_x,a_y,a_z,g_x,g_y,g_z,ax_1,ay_1,az_1,gx_1,gy_1,gz_1,theta1,theta2
1653586440.78,-8080,-16544,-2568,-3381,2992,9089,5584,-16680,-800,-441,-2367,-2397,263.40185546875,662.570068359375
1653586440.78,-8080,-16544,-2568,-3381,2992,9089,5584,-16680,-800,-441,-2367,-2397,263.40185546875,662.570068359375
1653586440.78,-8080,-16544,-2568,-3381,2992,9089,5584,-16680,-800,-441,-2367,-2397,263.40185546875,662.570068359375
1653586440.78,-8080,-16544,-2568,-3381,2992,9089,5584,-16680,-800,-441,-2367,-2397,263.40185546875,662.570068359375
1653586440.78,-8080,-16544,-2568,-3381,2992,9089,5584,-16680,-800,-441,-2367,-2397,263.40185546875,662.570068359375
1653586440.78,-8080,-16544,-2568,-3381,2992,9089,5584,-16680,-800,-441,-2367,-2397,263.40185546875,662.570068359375
1653586440.78,-8080,-16544,-2568,-3381,2992,9089,5584,-16680,-800,-441,-2367,-2397,263.40185546875,662.570068359375
1653586440.78,-8080,-16544,-2568,-3381,2992,9089,5584,-16680,-800,-441,-2367,-2397,263.40185546875,662.570068359375
1653586441.14,-7352,-14728,-384,-532,968,-329,12120,-5776,-5912,-6934,7463,-12753,299.87078857421875,674.0438232421875
1653586441.14,-7352,-14728,-384,-532,968,-329,12120,-5776,-5912,-6934,7463,-12753,299.87078857421875,674.0438232421875
1653586441.14,-7352,-14728,-384,-532,968,-329,12120,-5776,-5912,-6934,7463,-12753,299.87078857421875,674.0438232421875
1653586441.14,-7352,-14728,-384,-532,968,-329,12120,-5776,-5912,-6934,7463,-12753,299.87078857421875,674.0438232421875
1653586441.14,-7352,-14728,-384,-532,968,-329,12120,-5776,-5912,-6934,7463,-12753,299.87078857421875,674.0438232421875
1653586441.14,-7352,-14728,-384,-532,968,-329,12120,-5776,-5912,-6934,7463,-12753,299.87078857421875,674.0438232421875
1653586441.14,-7352,-14728,-384,-532,968,-329,12120,-5776,-5912,-6934,7463,-12753,299.87078857421875,674.0438232421875
1653586441.14,-7352,-14728,-384,-532,968,-329,12120,-5776,-5912,-6934,7463,-12753,299.87078857421875,674.0438232421875
1653586441.14,-7352,-14728,-384,-532,968,-329,12120,-5776,-5912,-6934,7463,-12753,299.87078857421875,674.0438232421875
1653586441.14,-7352,-14728,-384,-532,968,-329,12120,-5776,-5912,-6934,7463,-12753,299.87078857421875,674.0438232421875
1653586441.14,-7352,-14728,-384,-532,968,-329,12120,-5776,-5912,-6934,7463,-12753,299.87078857421875,674.0438232421875
1653586441.14,-7352,-14728,-384,-532,968,-329,12120,-5776,-5912,-6934,7463,-12753,299.87078857421875,674.0438232421875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586441.97,-7168,-6904,-2968,3827,-13611,-10703,6928,-9752,-6696,10866,1929,14757,346.222412109375,737.5565185546875
1653586442.22,-1376,-12704,8120,-1771,676,2151,3696,-18312,-2224,-231,-985,-3813,346.164306640625,737.5565185546875
1653586442.22,-1376,-12704,8120,-1771,676,2151,3696,-18312,-2224,-231,-985,-3813,346.164306640625,737.5565185546875
1653586442.22,-1376,-12704,8120,-1771,676,2151,3696,-18312,-2224,-231,-985,-3813,346.164306640625,737.5565185546875
1653586442.22,-1376,-12704,8120,-1771,676,2151,3696,-18312,-2224,-231,-985,-3813,346.164306640625,737.5565185546875
1653586442.22,-1376,-12704,8120,-1771,676,2151,3696,-18312,-2224,-231,-985,-3813,346.164306640625,737.5565185546875
1653586442.22,-1376,-12704,8120,-1771,676,2151,3696,-18312,-2224,-231,-985,-3813,346.164306640625,737.5565185546875
1653586442.22,-1376,-12704,8120,-1771,676,2151,3696,-18312,-2224,-231,-985,-3813,346.164306640625,737.5565185546875
1653586442.22,-1376,-12704,8120,-1771,676,2151,3696,-18312,-2224,-231,-985,-3813,346.164306640625,737.5565185546875
1653586442.22,-1376,-12704,8120,-1771,676,2151,3696,-18312,-2224,-231,-985,-3813,346.164306640625,737.5565185546875
1653586442.4,-9256,-16152,-1496,-3491,696,7332,5304,-16440,-4408,-3904,-1683,-3484,347.8114013671875,739.0009155273438
1653586442.4,-9256,-16152,-1496,-3491,696,7332,5304,-16440,-4408,-3904,-1683,-3484,347.8114013671875,739.0009155273438
1653586442.4,-9256,-16152,-1496,-3491,696,7332,5304,-16440,-4408,-3904,-1683,-3484,347.8114013671875,739.0009155273438
1653586442.4,-9256,-16152,-1496,-3491,696,7332,5304,-16440,-4408,-3904,-1683,-3484,347.8114013671875,739.0009155273438
1653586442.4,-9256,-16152,-1496,-3491,696,7332,5304,-16440,-4408,-3904,-1683,-3484,347.8114013671875,739.0009155273438
1653586442.4,-9256,-16152,-1496,-3491,696,7332,5304,-16440,-4408,-3904,-1683,-3484,347.8114013671875,739.0009155273438
1653586442.4,-9256,-16152,-1496,-3491,696,7332,5304,-16440,-4408,-3904,-1683,-3484,347.8114013671875,739.0009155273438
1653586442.4,-9256,-16152,-1496,-3491,696,7332,5304,-16440,-4408,-3904,-1683,-3484,347.8114013671875,739.0009155273438
1653586442.4,-9256,-16152,-1496,-3491,696,7332,5304,-16440,-4408,-3904,-1683,-3484,347.8114013671875,739.0009155273438
1653586443.54,-5512,-10568,-528,8656,7306,-12601,8768,-11464,-2944,9683,-2014,9377,423.3458862304688,820.8634643554688
1653586443.54,-5512,-10568,-528,8656,7306,-12601,8768,-11464,-2944,9683,-2014,9377,423.3458862304688,820.8634643554688
1653586443.54,-5512,-10568,-528,8656,7306,-12601,8768,-11464,-2944,9683,-2014,9377,423.3458862304688,820.8634643554688
1653586443.54,-5512,-10568,-528,8656,7306,-12601,8768,-11464,-2944,9683,-2014,9377,423.3458862304688,820.8634643554688
1653586443.54,-5512,-10568,-528,8656,7306,-12601,8768,-11464,-2944,9683,-2014,9377,423.3458862304688,820.8634643554688
1653586443.54,-5512,-10568,-528,8656,7306,-12601,8768,-11464,-2944,9683,-2014,9377,423.3458862304688,820.8634643554688
1653586443.54,-5512,-10568,-528,8656,7306,-12601,8768,-11464,-2944,9683,-2014,9377,423.3458862304688,820.8634643554688
1653586443.54,-5512,-10568,-528,8656,7306,-12601,8768,-11464,-2944,9683,-2014,9377,423.3458862304688,820.8634643554688
1653586443.54,-5512,-10568,-528,8656,7306,-12601,8768,-11464,-2944,9683,-2014,9377,423.3458862304688,820.8634643554688
1653586443.72,-14784,-20672,-7064,-7522,-3151,6419,19864,-14696,-15400,-792,2232,3869,423.2877807617188,820.8634643554688
1653586443.72,-14784,-20672,-7064,-7522,-3151,6419,19864,-14696,-15400,-792,2232,3869,423.2877807617188,820.8634643554688
1653586443.72,-14784,-20672,-7064,-7522,-3151,6419,19864,-14696,-15400,-792,2232,3869,423.2877807617188,820.8634643554688
1653586443.72,-14784,-20672,-7064,-7522,-3151,6419,19864,-14696,-15400,-792,2232,3869,423.2877807617188,820.8634643554688
1653586443.72,-14784,-20672,-7064,-7522,-3151,6419,19864,-14696,-15400,-792,2232,3869,423.2877807617188,820.8634643554688
1653586443.72,-14784,-20672,-7064,-7522,-3151,6419,19864,-14696,-15400,-792,2232,3869,423.2877807617188,820.8634643554688
1653586443.72,-14784,-20672,-7064,-7522,-3151,6419,19864,-14696,-15400,-792,2232,3869,423.2877807617188,820.8634643554688
1653586443.72,-14784,-20672,-7064,-7522,-3151,6419,19864,-14696,-15400,-792,2232,3869,423.2877807617188,820.8634643554688
1653586443.72,-14784,-20672,-7064,-7522,-3151,6419,19864,-14696,-15400,-792,2232,3869,423.2877807617188,820.8634643554688
1653586443.72,-14784,-20672,-7064,-7522,-3151,6419,19864,-14696,-15400,-792,2232,3869,423.2877807617188,820.8634643554688
1653586443.72,-14784,-20672,-7064,-7522,-3151,6419,19864,-14696,-15400,-792,2232,3869,423.2877807617188,820.8634643554688
1653586443.72,-14784,-20672,-7064,-7522,-3151,6419,19864,-14696,-15400,-792,2232,3869,423.2877807617188,820.8634643554688
1653586444.86,-7072,-17728,-4496,4764,-659,9513,1240,-18152,-6232,5177,6148,-6088,491.9625244140625,898.7793579101562
1653586444.86,-7072,-17728,-4496,4764,-659,9513,1240,-18152,-6232,5177,6148,-6088,491.9625244140625,898.7793579101562
1653586444.86,-7072,-17728,-4496,4764,-659,9513,1240,-18152,-6232,5177,6148,-6088,491.9625244140625,898.7793579101562
1653586444.86,-7072,-17728,-4496,4764,-659,9513,1240,-18152,-6232,5177,6148,-6088,491.9625244140625,898.7793579101562
1653586444.86,-7072,-17728,-4496,4764,-659,9513,1240,-18152,-6232,5177,6148,-6088,491.9625244140625,898.7793579101562
1653586444.86,-7072,-17728,-4496,4764,-659,9513,1240,-18152,-6232,5177,6148,-6088,491.9625244140625,898.7793579101562
1653586444.86,-7072,-17728,-4496,4764,-659,9513,1240,-18152,-6232,5177,6148,-6088,491.9625244140625,898.7793579101562
1653586444.86,-7072,-17728,-4496,4764,-659,9513,1240,-18152,-6232,5177,6148,-6088,491.9625244140625,898.7793579101562
1653586444.86,-7072,-17728,-4496,4764,-659,9513,1240,-18152,-6232,5177,6148,-6088,491.9625244140625,898.7793579101562
1653586445.04,-7000,-13480,-1224,8132,-1578,-1285,4704,-15312,-1856,6525,-11520,-7281,489.4046630859375,897.9046020507812
1653586445.04,-7000,-13480,-1224,8132,-1578,-1285,4704,-15312,-1856,6525,-11520,-7281,489.4046630859375,897.9046020507812
1653586445.04,-7000,-13480,-1224,8132,-1578,-1285,4704,-15312,-1856,6525,-11520,-7281,489.4046630859375,897.9046020507812
1653586445.04,-7000,-13480,-1224,8132,-1578,-1285,4704,-15312,-1856,6525,-11520,-7281,489.4046630859375,897.9046020507812
1653586445.04,-7000,-13480,-1224,8132,-1578,-1285,4704,-15312,-1856,6525,-11520,-7281,489.4046630859375,897.9046020507812
1653586445.04,-7000,-13480,-1224,8132,-1578,-1285,4704,-15312,-1856,6525,-11520,-7281,489.4046630859375,897.9046020507812
1653586445.04,-7000,-13480,-1224,8132,-1578,-1285,4704,-15312,-1856,6525,-11520,-7281,489.4046630859375,897.9046020507812
1653586445.04,-7000,-13480,-1224,8132,-1578,-1285,4704,-15312,-1856,6525,-11520,-7281,489.4046630859375,897.9046020507812
1653586445.04,-7000,-13480,-1224,8132,-1578,-1285,4704,-15312,-1856,6525,-11520,-7281,489.4046630859375,897.9046020507812
1653586446.24,-3352,-16360,544,-377,-453,-222,3264,-16312,-2368,149,-180,329,488.28076171875,897.88427734375
1653586446.24,-3352,-16360,544,-377,-453,-222,3264,-16312,-2368,149,-180,329,488.28076171875,897.88427734375
1653586446.24,-3352,-16360,544,-377,-453,-222,3264,-16312,-2368,149,-180,329,488.28076171875,897.88427734375
1653586446.24,-3352,-16360,544,-377,-453,-222,3264,-16312,-2368,149,-180,329,488.28076171875,897.88427734375
1653586446.24,-3352,-16360,544,-377,-453,-222,3264,-16312,-2368,149,-180,329,488.28076171875,897.88427734375
1653586446.24,-3352,-16360,544,-377,-453,-222,3264,-16312,-2368,149,-180,329,488.28076171875,897.88427734375
1653586446.24,-3352,-16360,544,-377,-453,-222,3264,-16312,-2368,149,-180,329,488.28076171875,897.88427734375
1653586446.24,-3352,-16360,544,-377,-453,-222,3264,-16312,-2368,149,-180,329,488.28076171875,897.88427734375
1653586446.24,-3352,-16360,544,-377,-453,-222,3264,-16312,-2368,149,-180,329,488.28076171875,897.88427734375
1653586446.42,-3488,-16128,504,-344,-57,30,3456,-16120,-2280,177,-344,356,488.2614135742188,897.88427734375
1653586446.42,-3488,-16128,504,-344,-57,30,3456,-16120,-2280,177,-344,356,488.2614135742188,897.88427734375
1653586446.42,-3488,-16128,504,-344,-57,30,3456,-16120,-2280,177,-344,356,488.2614135742188,897.88427734375
1653586446.42,-3488,-16128,504,-344,-57,30,3456,-16120,-2280,177,-344,356,488.2614135742188,897.88427734375
1653586446.42,-3488,-16128,504,-344,-57,30,3456,-16120,-2280,177,-344,356,488.2614135742188,897.88427734375
1653586446.42,-3488,-16128,504,-344,-57,30,3456,-16120,-2280,177,-344,356,488.2614135742188,897.88427734375
1653586446.42,-3488,-16128,504,-344,-57,30,3456,-16120,-2280,177,-344,356,488.2614135742188,897.88427734375
1653586446.42,-3488,-16128,504,-344,-57,30,3456,-16120,-2280,177,-344,356,488.2614135742188,897.88427734375
1653586446.42,-3488,-16128,504,-344,-57,30,3456,-16120,-2280,177,-344,356,488.2614135742188,897.88427734375
1653586446.42,-3488,-16128,504,-344,-57,30,3456,-16120,-2280,177,-344,356,488.2614135742188,897.88427734375
1653586446.42,-3488,-16128,504,-344,-57,30,3456,-16120,-2280,177,-344,356,488.2614135742188,897.88427734375
1653586446.42,-3488,-16128,504,-344,-57,30,3456,-16120,-2280,177,-344,356,488.2614135742188,897.88427734375
1653586446.66,-3424,-16392,616,-184,118,-234,3360,-16208,-2512,202,-180,507,488.22265625,897.88427734375
1653586446.66,-3424,-16392,616,-184,118,-234,3360,-16208,-2512,202,-180,507,488.22265625,897.88427734375
1653586446.66,-3424,-16392,616,-184,118,-234,3360,-16208,-2512,202,-180,507,488.22265625,897.88427734375
1653586446.66,-3424,-16392,616,-184,118,-234,3360,-16208,-2512,202,-180,507,488.22265625,897.88427734375
1653586446.66,-3424,-16392,616,-184,118,-234,3360,-16208,-2512,202,-180,507,488.22265625,897.88427734375
1653586446.66,-3424,-16392,616,-184,118,-234,3360,-16208,-2512,202,-180,507,488.22265625,897.88427734375
1653586446.66,-3424,-16392,616,-184,118,-234,3360,-16208,-2512,202,-180,507,488.22265625,897.88427734375
1653586446.66,-3424,-16392,616,-184,118,-234,3360,-16208,-2512,202,-180,507,488.22265625,897.88427734375
1653586446.66,-3424,-16392,616,-184,118,-234,3360,-16208,-2512,202,-180,507,488.22265625,897.88427734375
1653586447.74,-8464,-8512,-5032,-15504,12513,15976,12160,-8568,-12800,-14961,3817,-11827,488.90087890625,899.3489990234375
1653586447.74,-8464,-8512,-5032,-15504,12513,15976,12160,-8568,-12800,-14961,3817,-11827,488.90087890625,899.3489990234375
1653586447.74,-8464,-8512,-5032,-15504,12513,15976,12160,-8568,-12800,-14961,3817,-11827,488.90087890625,899.3489990234375
1653586447.74,-8464,-8512,-5032,-15504,12513,15976,12160,-8568,-12800,-14961,3817,-11827,488.90087890625,899.3489990234375
1653586447.74,-8464,-8512,-5032,-15504,12513,15976,12160,-8568,-12800,-14961,3817,-11827,488.90087890625,899.3489990234375
1653586447.74,-8464,-8512,-5032,-15504,12513,15976,12160,-8568,-12800,-14961,3817,-11827,488.90087890625,899.3489990234375
1653586447.74,-8464,-8512,-5032,-15504,12513,15976,12160,-8568,-12800,-14961,3817,-11827,488.90087890625,899.3489990234375
1653586447.74,-8464,-8512,-5032,-15504,12513,15976,12160,-8568,-12800,-14961,3817,-11827,488.90087890625,899.3489990234375
1653586447.74,-8464,-8512,-5032,-15504,12513,15976,12160,-8568,-12800,-14961,3817,-11827,488.90087890625,899.3489990234375
1653586447.74,-8464,-8512,-5032,-15504,12513,15976,12160,-8568,-12800,-14961,3817,-11827,488.90087890625,899.3489990234375
1653586447.98,-4296,-20384,1136,-1002,9989,-12202,10304,-17056,3640,590,-442,13684,488.5520629882813,899.1048583984375
1653586447.98,-4296,-20384,1136,-1002,9989,-12202,10304,-17056,3640,590,-442,13684,488.5520629882813,899.1048583984375
1653586447.98,-4296,-20384,1136,-1002,9989,-12202,10304,-17056,3640,590,-442,13684,488.5520629882813,899.1048583984375
1653586447.98,-4296,-20384,1136,-1002,9989,-12202,10304,-17056,3640,590,-442,13684,488.5520629882813,899.1048583984375
1653586447.98,-4296,-20384,1136,-1002,9989,-12202,10304,-17056,3640,590,-442,13684,488.5520629882813,899.1048583984375
1653586447.98,-4296,-20384,1136,-1002,9989,-12202,10304,-17056,3640,590,-442,13684,488.5520629882813,899.1048583984375
1653586447.98,-4296,-20384,1136,-1002,9989,-12202,10304,-17056,3640,590,-442,13684,488.5520629882813,899.1048583984375
1653586447.98,-4296,-20384,1136,-1002,9989,-12202,10304,-17056,3640,590,-442,13684,488.5520629882813,899.1048583984375
1653586447.98,-4296,-20384,1136,-1002,9989,-12202,10304,-17056,3640,590,-442,13684,488.5520629882813,899.1048583984375
1653586448.37,-3840,-15736,-8032,35,-10679,4681,-608,-15680,-9616,2759,2840,-2820,488.2032470703125,898.7997436523438
1653586448.37,-3840,-15736,-8032,35,-10679,4681,-792,-15040,-10104,2779,1796,-3128,488.2032470703125,898.7997436523438
1653586448.37,-3840,-15736,-8032,35,-10679,4681,-608,-15680,-9616,2759,2840,-2820,488.2032470703125,898.7997436523438
1653586448.37,-3840,-15736,-8032,35,-10679,4681,-608,-15680,-9616,2759,2840,-2820,488.2032470703125,898.7997436523438
1653586448.37,-3840,-15736,-8032,35,-10679,4681,-608,-15680,-9616,2759,2840,-2820,488.2032470703125,898.7997436523438
1653586448.37,-3840,-15736,-8032,35,-10679,4681,-608,-15680,-9616,2759,2840,-2820,488.2032470703125,898.7997436523438
1653586448.37,-3840,-15736,-8032,35,-10679,4681,-608,-15680,-9616,2759,2840,-2820,488.2032470703125,898.7997436523438
1653586448.37,-3840,-15736,-8032,35,-10679,4681,-608,-15680,-9616,2759,2840,-2820,488.2032470703125,898.7997436523438
1653586448.55,-7016,-17024,-2576,5844,3001,6497,4584,-19936,-2488,6926,-3807,-8509,483.533203125,891.7811889648438
1653586448.57,-10184,-15784,-152,7541,5959,5983,5776,-18936,1048,7319,-6246,-8284,482.4093017578125,890.2757568359375
1653586448.57,-10184,-15784,-152,7541,5959,5983,5712,-19104,448,7282,-5377,-8685,482.4093017578125,890.2757568359375
1653586448.57,-10184,-15784,-152,7541,5959,5983,5776,-18936,1048,7319,-6246,-8284,482.4093017578125,890.2757568359375
1653586448.57,-10184,-15784,-152,7541,5959,5983,5776,-18936,1048,7319,-6246,-8284,482.4093017578125,890.2757568359375
1653586448.57,-10184,-15784,-152,7541,5959,5983,5776,-18936,1048,7319,-6246,-8284,482.4093017578125,890.2757568359375
1653586448.57,-10184,-15784,-152,7541,5959,5983,5776,-18936,1048,7319,-6246,-8284,482.4093017578125,890.2757568359375
1653586448.57,-10184,-15784,-152,7541,5959,5983,5776,-18936,1048,7319,-6246,-8284,482.4093017578125,890.2757568359375
1653586448.57,-10184,-15784,-152,7541,5959,5983,5776,-18936,1048,7319,-6246,-8284,482.4093017578125,890.2757568359375
1653586448.57,-10184,-15784,-152,7541,5959,5983,5776,-18936,1048,7319,-6246,-8284,482.4093017578125,890.2757568359375
1653586448.57,-10184,-15784,-152,7541,5959,5983,5776,-18936,1048,7319,-6246,-8284,482.4093017578125,890.2757568359375
1653586448.57,-10184,-15784,-152,7541,5959,5983,5776,-18936,1048,7319,-6246,-8284,482.4093017578125,890.2757568359375
1653586448.57,-10184,-15784,-152,7541,5959,5983,5776,-18936,1048,7319,-6246,-8284,482.4093017578125,890.2757568359375
1653586448.57,-10184,-15784,-152,7541,5959,5983,5776,-18936,1048,7319,-6246,-8284,482.4093017578125,890.2757568359375
1653586448.82,-7408,-11248,-4976,2965,-404,-8922,6640,-10712,-3928,4641,-3875,7431,445.63031005859375,851.216064453125
1653586448.82,-7408,-11248,-4976,2965,-404,-8922,6640,-10712,-3928,4641,-3875,7431,445.63031005859375,851.216064453125
1653586448.82,-7408,-11248,-4976,2965,-404,-8922,6640,-10712,-3928,4641,-3875,7431,445.63031005859375,851.216064453125
1653586448.82,-7408,-11248,-4976,2965,-404,-8922,6640,-10712,-3928,4641,-3875,7431,445.63031005859375,851.216064453125
1653586448.82,-7408,-11248,-4976,2965,-404,-8922,6640,-10712,-3928,4641,-3875,7431,445.63031005859375,851.216064453125
1653586448.82,-7408,-11248,-4976,2965,-404,-8922,6640,-10712,-3928,4641,-3875,7431,445.63031005859375,851.216064453125
1653586448.82,-7408,-11248,-4976,2965,-404,-8922,6640,-10712,-3928,4641,-3875,7431,445.63031005859375,851.216064453125
1653586448.82,-7408,-11248,-4976,2965,-404,-8922,6640,-10712,-3928,4641,-3875,7431,445.63031005859375,851.216064453125
1653586448.82,-7408,-11248,-4976,2965,-404,-8922,6640,-10712,-3928,4641,-3875,7431,445.63031005859375,851.216064453125
1653586448.82,-7408,-11248,-4976,2965,-404,-8922,6640,-10712,-3928,4641,-3875,7431,445.63031005859375,851.216064453125
1653586449.0,-6640,-14896,-5344,12053,10379,-7686,6472,-16688,-7000,6823,-16767,12155,418.67584228515625,825.6442260742188
1653586449.0,-6640,-14896,-5344,12053,10379,-7686,6472,-16688,-7000,6823,-16767,12155,418.67584228515625,825.6442260742188
1653586449.0,-6640,-14896,-5344,12053,10379,-7686,6472,-16688,-7000,6823,-16767,12155,418.67584228515625,825.6442260742188
1653586449.0,-6640,-14896,-5344,12053,10379,-7686,6472,-16688,-7000,6823,-16767,12155,418.67584228515625,825.6442260742188
1653586449.0,-6640,-14896,-5344,12053,10379,-7686,6472,-16688,-7000,6823,-16767,12155,418.67584228515625,825.6442260742188
1653586449.0,-6640,-14896,-5344,12053,10379,-7686,6472,-16688,-7000,6823,-16767,12155,418.67584228515625,825.6442260742188
1653586449.0,-6640,-14896,-5344,12053,10379,-7686,6472,-16688,-7000,6823,-16767,12155,418.67584228515625,825.6442260742188
1653586449.0,-6640,-14896,-5344,12053,10379,-7686,6472,-16688,-7000,6823,-16767,12155,418.67584228515625,825.6442260742188
1653586449.0,-6640,-14896,-5344,12053,10379,-7686,6472,-16688,-7000,6823,-16767,12155,418.67584228515625,825.6442260742188
1653586450.14,-3824,-11088,-9536,4884,11929,-8907,9704,-9608,-6048,3969,-5546,9421,349.9623413085937,758.7748413085938
1653586450.14,-3824,-11088,-9536,4884,11929,-8907,9704,-9608,-6048,3969,-5546,9421,349.9623413085937,758.7748413085938
1653586450.14,-3824,-11088,-9536,4884,11929,-8907,9704,-9608,-6048,3969,-5546,9421,349.9623413085937,758.7748413085938
1653586450.14,-3824,-11088,-9536,4884,11929,-8907,9704,-9608,-6048,3969,-5546,9421,349.9623413085937,758.7748413085938
1653586450.14,-3824,-11088,-9536,4884,11929,-8907,9704,-9608,-6048,3969,-5546,9421,349.9623413085937,758.7748413085938
1653586450.14,-3824,-11088,-9536,4884,11929,-8907,9704,-9608,-6048,3969,-5546,9421,349.9623413085937,758.7748413085938
1653586450.14,-3824,-11088,-9536,4884,11929,-8907,9704,-9608,-6048,3969,-5546,9421,349.9623413085937,758.7748413085938
1653586450.14,-3824,-11088,-9536,4884,11929,-8907,9704,-9608,-6048,3969,-5546,9421,349.9623413085937,758.7748413085938
1653586450.34,1504,-17880,-8960,11109,7844,-2638,4408,-17608,-9512,7808,-10626,7702,322.98846435546875,731.1279296875
1653586450.34,1504,-17880,-8960,11109,7844,-2638,4408,-17608,-9512,7808,-10626,7702,321.438232421875,729.6021728515625
1653586450.34,1504,-17880,-8960,11109,7844,-2638,4408,-17608,-9512,7808,-10626,7702,322.98846435546875,731.1279296875
1653586450.34,1504,-17880,-8960,11109,7844,-2638,4408,-17608,-9512,7808,-10626,7702,321.438232421875,729.6021728515625
1653586450.34,1504,-17880,-8960,11109,7844,-2638,4408,-17608,-9512,7808,-10626,7702,322.98846435546875,731.1279296875
1653586450.34,1504,-17880,-8960,11109,7844,-2638,4408,-17608,-9512,7808,-10626,7702,321.438232421875,729.6021728515625
1653586450.34,1504,-17880,-8960,11109,7844,-2638,4408,-17608,-9512,7808,-10626,7702,322.98846435546875,731.1279296875
1653586450.34,1504,-17880,-8960,11109,7844,-2638,4408,-17608,-9512,7808,-10626,7702,321.438232421875,729.6021728515625
1653586450.34,1504,-17880,-8960,11109,7844,-2638,4408,-17608,-9512,7808,-10626,7702,322.98846435546875,731.1279296875
1653586450.34,1504,-17880,-8960,11109,7844,-2638,4408,-17608,-9512,7808,-10626,7702,321.438232421875,729.6021728515625
1653586450.34,1504,-17880,-8960,11109,7844,-2638,4408,-17608,-9512,7808,-10626,7702,322.98846435546875,731.1279296875
1653586450.34,1504,-17880,-8960,11109,7844,-2638,4408,-17608,-9512,7808,-10626,7702,321.438232421875,729.6021728515625
1653586450.34,1504,-17880,-8960,11109,7844,-2638,4408,-17608,-9512,7808,-10626,7702,322.98846435546875,731.1279296875
1653586450.34,1504,-17880,-8960,11109,7844,-2638,4408,-17608,-9512,7808,-10626,7702,321.438232421875,729.6021728515625
1653586450.34,1504,-17880,-8960,11109,7844,-2638,4888,-17440,-9584,7965,-10633,7860,322.98846435546875,731.1279296875
1653586450.34,1504,-17880,-8960,11109,7844,-2638,4888,-17440,-9584,7965,-10633,7860,321.438232421875,729.6021728515625
